Code;ZIP Code;Country;City;Street;Building;Korpus;staircase;Appt;floor
828420;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;1;66;11
794717;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;1;67;11
768105;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;1;68;11
909044;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;1;69;11
894834;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;1;70;12
855292;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;1;71;12
757273;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;1;72;12
679465;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;1;73;12
768054;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;1;74;12
683907;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;1;75;12
847370;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;1;76;12
724578;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;1;77;12
850057;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;78;2
764709;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;79;2
797202;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;80;2
700874;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;81;2
686764;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;82;2
934654;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;83;2
725788;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;84;2
897509;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;85;2
672350;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;86;3
698999;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;87;3
725479;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;88;3
661014;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;89;3
828391;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;90;3
940874;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;91;3
916815;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;92;3
997075;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;93;3
919603;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;94;4
724230;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;95;4
715289;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;96;4
951367;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;97;4
676969;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;98;4
909297;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;99;4
683209;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;100;4
963703;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;101;4
795283;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;102;5
833914;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;103;5
784379;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;104;5
709432;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;105;5
830869;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;106;5
866292;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;107;5
684715;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;108;5
748547;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;109;5
663979;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;110;6
815508;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;111;6
835563;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;112;6
837627;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;113;6
893254;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;114;6
822520;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;115;6
938131;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;116;6
657045;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;117;6
668439;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;118;7
659189;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;119;7
679885;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;120;7
762720;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;121;7
661295;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;122;7
868080;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;123;7
686194;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;124;7
893044;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;125;7
953027;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;126;8
784452;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;127;8
799658;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;128;8
903843;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;129;8
689040;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;130;8
757798;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;131;8
890137;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;132;8
948694;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;133;8
911178;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;134;9
950394;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;135;9
905500;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;136;9
783816;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;137;9
684368;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;138;9
918970;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;139;9
777241;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;140;9
661642;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;141;9
976108;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;142;10
937329;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;143;10
826943;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;144;10
693483;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;145;10
900922;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;146;10
996390;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;147;10
733922;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;148;10
927260;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;149;10
813311;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;150;11
665421;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;151;11
759152;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;152;11
816206;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;153;11
692842;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;154;11
809411;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;155;11
955018;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;156;11
841011;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;157;11
694140;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;158;12
962259;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;159;12
812928;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;160;12
887569;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;161;12
970475;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;162;12
726668;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;163;12
685911;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;164;12
678418;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;2;165;12
739839;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;166;2
993770;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;167;2
961811;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;168;2
851263;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;169;2
713515;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;170;2
996122;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;171;2
819294;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;172;3
821873;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;173;3
957784;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;174;3
965174;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;175;3
736731;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;176;3
875751;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;177;3
929227;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;178;3
858261;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;179;4
936749;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;180;4
896463;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;181;4
834882;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;182;4
680875;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;183;4
738182;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;184;4
810315;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;185;4
860055;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;186;5
876438;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;187;5
808992;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;188;5
992520;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;189;5
840656;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;190;5
743911;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;191;5
968459;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;192;5
713667;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;193;6
751346;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;194;6
996844;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;195;6
778797;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;196;6
852035;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;197;6
885426;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;198;6
912402;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;199;6
742344;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;200;7
904448;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;201;7
833280;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;202;7
753656;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;203;7
922573;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;204;7
950784;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;205;7
836577;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;206;7
763212;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;207;8
677217;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;208;8
843719;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;209;8
954548;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;210;8
858566;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;211;8
928249;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;212;8
672493;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;213;8
926564;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;214;9
870476;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;215;9
846608;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;216;9
742593;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;217;9
725880;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;218;9
930481;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;219;9
986019;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;220;9
805340;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;221;10
885268;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;222;10
874158;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;223;10
874375;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;224;10
658651;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;225;10
797370;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;226;10
881479;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;227;10
670887;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;228;11
928440;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;229;11
868156;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;230;11
689748;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;231;11
727872;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;232;11
989374;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;233;11
806395;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;234;11
881441;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;235;12
979145;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;236;12
910777;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;237;12
714356;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;238;12
916694;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;239;12
704515;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;240;12
699924;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;241;12
780357;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;242;13
929323;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;243;13
892262;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;244;13
663756;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;245;13
920114;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;246;13
798668;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;247;13
920780;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;248;13
820606;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;249;14
710399;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;250;14
858256;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;251;14
935120;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;252;14
977688;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;253;14
826885;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;254;14
919728;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;255;14
730876;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;256;15
709264;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;257;15
750596;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;258;15
955477;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;259;15
982497;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;260;15
741804;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;261;15
976939;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;262;15
934284;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;263;16
793593;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;264;16
740413;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;265;16
957586;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;266;16
679855;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;267;16
868213;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;268;16
713190;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;269;16
716144;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;270;17
735146;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;271;17
830025;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;7;0;3;272;17
