Code;ZIP Code;Country;City;Street;Building;Korpus;staircase;Appt;floor
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;68;1
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;69;1
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;70;1
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;71;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;72;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;73;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;74;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;75;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;76;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;77;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;78;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;79;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;80;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;81;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;82;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;83;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;84;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;85;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;86;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;87;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;88;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;89;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;90;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;91;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;92;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;93;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;94;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;95;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;96;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;97;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;98;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;99;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;100;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;101;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;102;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;103;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;104;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;105;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;106;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;107;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;108;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;109;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;110;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;111;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;112;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;113;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;114;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;115;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;116;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;117;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;118;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;119;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;120;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;121;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;122;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;123;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;124;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;125;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;126;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;127;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;128;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;129;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;130;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;131;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;132;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;133;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;134;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;135;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;136;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;137;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;138;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;139;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;140;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;141;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;142;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;143;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;144;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;145;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;146;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;147;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;148;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;149;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;150;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;151;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;152;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;153;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;154;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;155;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;156;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;157;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;158;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;159;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;160;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;161;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;162;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;163;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;164;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;165;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;166;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;167;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;168;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;169;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;170;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;171;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;172;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;173;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;2;174;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;175;1
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;176;1
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;177;1
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;178;1
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;179;1
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;180;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;181;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;182;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;183;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;184;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;185;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;186;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;187;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;188;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;189;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;190;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;191;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;192;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;193;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;194;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;195;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;196;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;197;4
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;198;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;199;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;200;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;201;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;202;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;203;5
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;204;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;205;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;206;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;207;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;208;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;209;6
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;210;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;211;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;212;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;213;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;214;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;215;7
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;216;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;217;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;218;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;219;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;220;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;221;8
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;222;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;223;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;224;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;225;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;226;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;227;9
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;228;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;229;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;230;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;231;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;232;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;233;10
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;234;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;235;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;236;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;237;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;238;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;239;11
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;240;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;241;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;242;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;243;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;244;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;245;12
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;246;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;247;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;248;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;249;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;250;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;251;13
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;252;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;253;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;254;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;255;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;256;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;257;14
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;258;15
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;259;15
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;260;15
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;261;15
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;262;15
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;263;15
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;264;16
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;265;16
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;266;16
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;267;16
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;268;16
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;269;16
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;270;17
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;271;17
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;272;17
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;273;17
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;274;17
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;3;275;17
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;276;1
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;277;1
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;278;1
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;279;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;280;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;281;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;282;2
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;283;3
;188689;Российская Федерация;Ленинградская Обл. п. Кудрово;улица Ленинградская;5;0;4;284;3
